date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:25	24160/24160	---MCZ	200	added ('OK')	text/html	date:Fri,%2024%20Dec%202021%2017:17:25%20GMT	https://61c600151d91e.mywebzi.ir/blog/20-%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/blog/20-%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/index-2.html	(from https://61c600151d91e.mywebzi.ir/blog/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/P32-%d8%b7%d8%b1%d8%ad-%d9%87%d8%a7%db%8c-%d8%b3%d8%a7%d9%84-%db%b2%db%b0%db%b1%db%b8-%d8%a8%d8%b1%d8%a7%db%8c-%d8%a2%d8%b4%d9%be%d8%b2%d8%ae%d8%a7%d9%86%d9%87.html)
20:47:26	260/260	---MC-	200	added ('OK')	image/PNG	date:Fri,%2024%20Dec%2021%2020:47:26%20+0330	https://61c600151d91e.mywebzi.ir/uploads/11a3c70231a141da98b98cb0a8d0b6b2.w_26,h_25,r_k.png	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/uploads/11a3c70231a141da98b98cb0a8d0b6b2.w_26,h_25,r_k.png	(from https://61c600151d91e.mywebzi.ir/blog/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/P32-%d8%b7%d8%b1%d8%ad-%d9%87%d8%a7%db%8c-%d8%b3%d8%a7%d9%84-%db%b2%db%b0%db%b1%db%b8-%d8%a8%d8%b1%d8%a7%db%8c-%d8%a2%d8%b4%d9%be%d8%b2%d8%ae%d8%a7%d9%86%d9%87.html)
20:47:32	215/215	---MC-	200	added ('OK')	image/PNG	date:Fri,%2024%20Dec%2021%2020:47:32%20+0330	https://61c600151d91e.mywebzi.ir/uploads/9688764089a648cfac58d5e804a45021.w_26,h_25,r_k.png	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/uploads/9688764089a648cfac58d5e804a45021.w_26,h_25,r_k.png	(from https://61c600151d91e.mywebzi.ir/blog/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/P32-%d8%b7%d8%b1%d8%ad-%d9%87%d8%a7%db%8c-%d8%b3%d8%a7%d9%84-%db%b2%db%b0%db%b1%db%b8-%d8%a8%d8%b1%d8%a7%db%8c-%d8%a2%d8%b4%d9%be%d8%b2%d8%ae%d8%a7%d9%86%d9%87.html)
20:47:33	15225/15225	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2024%20Dec%2021%2020:47:33%20+0330	https://61c600151d91e.mywebzi.ir/uploads/06f669eff8834d7e80f56ce68aae3d20.jpg	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/uploads/06f669eff8834d7e80f56ce68aae3d20.jpg	(from https://61c600151d91e.mywebzi.ir/blog/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html)
20:47:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2017:17:34%20GMT	https://61c600151d91e.mywebzi.ir/blog/uncategorized/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/blog/uncategorized/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html	(from https://61c600151d91e.mywebzi.ir/blog/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html)
20:47:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2024%20Dec%202021%2017:17:36%20GMT	https://61c600151d91e.mywebzi.ir/blog/uncategorized/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/blog/uncategorized/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html	(from https://61c600151d91e.mywebzi.ir/blog/%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/P31-%d8%a7%db%8c%d8%af%d9%87-%d9%87%d8%a7%db%8c%db%8c-%d8%b2%db%8c%d8%a8%d8%a7-%d8%a8%d8%b1%d8%a7%db%8c-%d8%ad%db%8c%d8%a7%d8%b7-%d8%ae%d8%a7%d9%86%d9%87-%db%8c-%d8%b4%d9%85%d8%a7.html)
20:47:36	67/67	---MCZ	200	added ('OK')	text/plain	etag:W/%225aaa6106-33%22	https://webzi.ir/robots.txt		(from https://webzi.ir/static/0.0.1/editor/bower_components/flexslider/flexslider.css)
20:47:36	36149/36149	---MC-	200	added ('OK')	image/JPEG	date:Fri,%2024%20Dec%2021%2020:47:36%20+0330	https://61c600151d91e.mywebzi.ir/uploads/a9248aed6fb1499c834f1fb36ea65c12.w_748,h_200,r_k.jpg	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/uploads/a9248aed6fb1499c834f1fb36ea65c12.w_748,h_200,r_k.jpg	(from https://61c600151d91e.mywebzi.ir/blog/)
20:47:36	40800/40800	---MC-	200	added ('OK')	image/JPEG	date:Fri,%2024%20Dec%2021%2020:47:36%20+0330	https://61c600151d91e.mywebzi.ir/uploads/162b66fba4994ee99e06bff673068806.w_748,h_200,r_k.jpg	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/uploads/162b66fba4994ee99e06bff673068806.w_748,h_200,r_k.jpg	(from https://61c600151d91e.mywebzi.ir/blog/)
20:47:37	37386/37386	---MC-	200	added ('OK')	image/JPEG	date:Fri,%2024%20Dec%2021%2020:47:37%20+0330	https://61c600151d91e.mywebzi.ir/uploads/06f669eff8834d7e80f56ce68aae3d20.w_748,h_200,r_k.jpg	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/uploads/06f669eff8834d7e80f56ce68aae3d20.w_748,h_200,r_k.jpg	(from https://61c600151d91e.mywebzi.ir/blog/)
20:47:37	4088/4088	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2024%20Dec%202021%2017:17:37%20GMT	https://61c600151d91e.mywebzi.ir/blog/20-%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/feed/	C:/My%20Web%20Sites/Wbzi/61c600151d91e.mywebzi.ir/blog/20-%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/feed/index.html	(from https://61c600151d91e.mywebzi.ir/blog/20-%d8%a7%d8%ae%d8%a8%d8%a7%d8%b1/)
